71071	11.408756	0.980398	1
51544	8.666293	0.463022	3
34620	13.666203	1.374756	3
38934	8.452427	1.141584	3
85532	15.973226	0.740631	1
59860	8.681361	0.524511	1
39119	11.945408	0.012311	3
70052	6.918330	0.133532	1
44899	10.577827	0.383458	3
16211	1.278411	0.162486	2
61263	9.587232	0.217182	1
7387	0.971127	0.494968	2
81918	10.671431	1.229801	1
14661	2.209952	1.410508	2
38836	0.281018	0.705948	1
67352	7.979788	1.076131	1
40162	11.369022	0.574024	3
34605	8.545159	0.619631	3
27263	12.153417	0.909435	3
8533	2.297691	0.673798	2
27331	1.838033	0.031851	1
72014	14.114378	0.980246	1
6167	3.024018	1.227548	2
35323	9.339617	1.508641	3
29498	8.389944	1.466218	3
76535	11.938705	0.275263	1
66080	11.096186	0.560950	1
63540	8.891711	0.326651	1
12019	8.599451	0.815656	2
28614	5.883845	0.733287	1
35537	8.515060	0.968201	3
8860	3.244673	0.720775	2
35139	8.001672	0.829905	3
7780	6.293644	1.648215	2
26655	2.358440	0.300700	1
0	9.353431	1.607544	2
6415	3.496017	1.340652	2
57711	1.909086	1.142801	1
10066	6.013577	0.665932	2
39076	11.723133	1.646418	3
68862	14.760928	1.429211	1
45867	2.471007	0.893530	1
21215	10.110069	0.824353	3
27497	10.656590	0.850654	3
2234	0.006484	0.444536	2
12629	4.790279	1.320159	2
13015	2.876851	1.606217	2
9805	0.646465	1.696162	2
70624	7.548694	1.437897	1
65580	9.780348	0.561270	1
18465	6.039730	1.331143	2
15535	10.893048	0.323997	2
3960	10.034237	1.061284	2
9139	5.198182	0.618993	2
65975	7.802151	1.151803	1
64305	5.617300	1.485495	1
75571	6.508825	0.962956	1
32896	4.510166	0.613018	1
39150	3.572646	1.104936	1
67116	13.081235	0.702499	1
36819	10.299866	1.511866	3
5708	0.080848	0.878755	2
11601	5.414322	0.125194	2
4470	3.576292	1.054824	2
60285	9.795444	0.602854	1
36260	10.266683	1.360685	3
